date,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code
2022-01-07 23:00:00+00:00,12.867499000001,77.5324350003062,18.516,91.56396,0.0,0.0,3.0
2022-01-08 00:00:00+00:00,12.867499000001,77.5324350003062,18.266,92.715996,0.0,0.0,3.0
2022-01-08 01:00:00+00:00,12.867499000001,77.5324350003062,18.366001,91.55468,0.0,0.0,3.0
2022-01-08 02:00:00+00:00,12.867499000001,77.5324350003062,18.616001,89.56285,0.0,0.0,3.0
2022-01-08 03:00:00+00:00,12.867499000001,77.5324350003062,20.016,79.77642,0.0,0.0,1.0
2022-01-08 04:00:00+00:00,12.867499000001,77.5324350003062,21.866001,68.527794,0.0,0.0,2.0
2022-01-08 05:00:00+00:00,12.867499000001,77.5324350003062,23.666,59.50622,0.0,0.0,2.0
2022-01-08 06:00:00+00:00,12.867499000001,77.5324350003062,25.316,51.869648,0.0,0.0,2.0
2022-01-08 07:00:00+00:00,12.867499000001,77.5324350003062,26.366001,47.344795,0.0,0.0,1.0
2022-01-08 08:00:00+00:00,12.867499000001,77.5324350003062,27.066,44.127556,0.0,0.0,1.0
2022-01-08 09:00:00+00:00,12.867499000001,77.5324350003062,27.516,42.011852,0.0,0.0,1.0
2022-01-08 10:00:00+00:00,12.867499000001,77.5324350003062,27.066,42.437687,0.0,0.0,3.0
2022-01-08 11:00:00+00:00,12.867499000001,77.5324350003062,26.216002,45.943092,0.0,0.0,3.0
2022-01-08 12:00:00+00:00,12.867499000001,77.5324350003062,24.716002,52.898155,0.0,0.0,1.0
2022-01-08 13:00:00+00:00,12.867499000001,77.5324350003062,23.066,62.497066,0.0,0.0,1.0
2022-01-08 14:00:00+00:00,12.867499000001,77.5324350003062,21.566,68.68804,0.0,0.0,2.0
2022-01-08 15:00:00+00:00,12.867499000001,77.5324350003062,21.816,66.144806,0.0,0.0,2.0
2022-01-08 16:00:00+00:00,12.867499000001,77.5324350003062,21.216002,67.96061,0.0,0.0,1.0
2022-01-08 17:00:00+00:00,12.867499000001,77.5324350003062,20.366001,71.15104,0.0,0.0,0.0
2022-01-08 18:00:00+00:00,12.867499000001,77.5324350003062,19.266,79.67255,0.0,0.0,0.0
2022-01-08 19:00:00+00:00,12.867499000001,77.5324350003062,18.566,85.93242,0.0,0.0,0.0
2022-01-08 20:00:00+00:00,12.867499000001,77.5324350003062,18.016,89.232544,0.0,0.0,0.0
2022-01-08 21:00:00+00:00,12.867499000001,77.5324350003062,17.416,93.55971,0.0,0.0,2.0
2022-01-08 22:00:00+00:00,12.867499000001,77.5324350003062,17.816,93.57882,0.0,0.0,3.0
2022-01-08 23:00:00+00:00,12.867499000001,77.5324350003062,18.116001,94.18733,0.0,0.0,3.0
2022-01-09 00:00:00+00:00,12.867499000001,77.5324350003062,18.616001,88.71451,0.0,0.0,3.0
2022-01-09 01:00:00+00:00,12.867499000001,77.5324350003062,18.666,87.598785,0.0,0.0,3.0
2022-01-09 02:00:00+00:00,12.867499000001,77.5324350003062,18.716002,87.04819,0.0,0.0,3.0
2022-01-09 03:00:00+00:00,12.867499000001,77.5324350003062,20.066,79.02526,0.0,0.0,2.0
2022-01-09 04:00:00+00:00,12.867499000001,77.5324350003062,22.016,68.1209,0.0,0.0,1.0
2022-01-09 05:00:00+00:00,12.867499000001,77.5324350003062,23.766,59.33915,0.0,0.0,3.0
2022-01-09 06:00:00+00:00,12.867499000001,77.5324350003062,24.416,56.34033,0.1,0.1,51.0
2022-01-09 07:00:00+00:00,12.867499000001,77.5324350003062,25.916,50.37874,0.0,0.0,1.0
2022-01-09 08:00:00+00:00,12.867499000001,77.5324350003062,26.866001,46.26888,0.0,0.0,1.0
2022-01-09 09:00:00+00:00,12.867499000001,77.5324350003062,27.266,43.612785,0.0,0.0,1.0
2022-01-09 10:00:00+00:00,12.867499000001,77.5324350003062,27.266,42.354805,0.0,0.0,0.0
2022-01-09 11:00:00+00:00,12.867499000001,77.5324350003062,26.716002,42.47945,0.0,0.0,1.0
2022-01-09 12:00:00+00:00,12.867499000001,77.5324350003062,25.616001,46.836697,0.0,0.0,1.0
2022-01-09 13:00:00+00:00,12.867499000001,77.5324350003062,22.416,62.55214,0.0,0.0,1.0
2022-01-09 14:00:00+00:00,12.867499000001,77.5324350003062,21.366001,67.55533,0.0,0.0,1.0
2022-01-09 15:00:00+00:00,12.867499000001,77.5324350003062,21.216002,65.59424,0.0,0.0,0.0
2022-01-09 16:00:00+00:00,12.867499000001,77.5324350003062,20.266,69.320724,0.0,0.0,0.0
2022-01-09 17:00:00+00:00,12.867499000001,77.5324350003062,19.566,75.48946,0.0,0.0,0.0
2022-01-09 18:00:00+00:00,12.867499000001,77.5324350003062,18.866001,82.73612,0.0,0.0,0.0
2022-01-09 19:00:00+00:00,12.867499000001,77.5324350003062,18.316,87.28895,0.0,0.0,0.0
2022-01-09 20:00:00+00:00,12.867499000001,77.5324350003062,17.816,91.81208,0.0,0.0,0.0
2022-01-09 21:00:00+00:00,12.867499000001,77.5324350003062,17.266,95.053535,0.0,0.0,0.0
2022-01-09 22:00:00+00:00,12.867499000001,77.5324350003062,17.066,96.570496,0.0,0.0,1.0
2022-01-09 23:00:00+00:00,12.867499000001,77.5324350003062,17.116001,97.49636,0.0,0.0,1.0
2022-01-10 00:00:00+00:00,12.867499000001,77.5324350003062,17.216002,97.49824,0.0,0.0,1.0
2022-01-10 01:00:00+00:00,12.867499000001,77.5324350003062,16.916,97.492546,0.0,0.0,3.0
2022-01-10 02:00:00+00:00,12.867499000001,77.5324350003062,17.566,95.06464,0.0,0.0,3.0
2022-01-10 03:00:00+00:00,12.867499000001,77.5324350003062,19.916,83.65308,0.0,0.0,3.0
2022-01-10 04:00:00+00:00,12.867499000001,77.5324350003062,22.116001,73.0774,0.0,0.0,3.0
2022-01-10 05:00:00+00:00,12.867499000001,77.5324350003062,23.966002,64.51604,0.0,0.0,3.0
2022-01-10 06:00:00+00:00,12.867499000001,77.5324350003062,25.316,57.46964,0.0,0.0,3.0
2022-01-10 07:00:00+00:00,12.867499000001,77.5324350003062,26.616001,50.8869,0.0,0.0,3.0
2022-01-10 08:00:00+00:00,12.867499000001,77.5324350003062,26.666,48.820736,0.1,0.1,51.0
2022-01-10 09:00:00+00:00,12.867499000001,77.5324350003062,26.866001,46.71949,0.0,0.0,3.0
2022-01-10 10:00:00+00:00,12.867499000001,77.5324350003062,26.916,45.98416,0.0,0.0,3.0
2022-01-10 11:00:00+00:00,12.867499000001,77.5324350003062,26.566,45.88917,0.0,0.0,2.0
2022-01-10 12:00:00+00:00,12.867499000001,77.5324350003062,25.916,47.995625,0.0,0.0,0.0
2022-01-10 13:00:00+00:00,12.867499000001,77.5324350003062,23.616001,56.324665,0.0,0.0,1.0
2022-01-10 14:00:00+00:00,12.867499000001,77.5324350003062,22.616001,58.306396,0.0,0.0,1.0
2022-01-10 15:00:00+00:00,12.867499000001,77.5324350003062,21.816,62.417233,0.0,0.0,1.0
2022-01-10 16:00:00+00:00,12.867499000001,77.5324350003062,20.916,68.339096,0.0,0.0,0.0
2022-01-10 17:00:00+00:00,12.867499000001,77.5324350003062,20.066,77.28106,0.0,0.0,0.0
2022-01-10 18:00:00+00:00,12.867499000001,77.5324350003062,19.316,83.58439,0.0,0.0,0.0
2022-01-10 19:00:00+00:00,12.867499000001,77.5324350003062,18.766,87.88628,0.0,0.0,0.0
2022-01-10 20:00:00+00:00,12.867499000001,77.5324350003062,18.216002,91.83611,0.0,0.0,0.0
2022-01-10 21:00:00+00:00,12.867499000001,77.5324350003062,17.666,95.06833,0.0,0.0,1.0
2022-01-10 22:00:00+00:00,12.867499000001,77.5324350003062,16.716002,97.4887,0.0,0.0,2.0
2022-01-10 23:00:00+00:00,12.867499000001,77.5324350003062,17.466002,98.122025,0.0,0.0,3.0
2022-01-11 00:00:00+00:00,12.867499000001,77.5324350003062,16.466002,97.173355,0.0,0.0,3.0
2022-01-11 01:00:00+00:00,12.867499000001,77.5324350003062,16.766,98.424484,0.0,0.0,3.0
2022-01-11 02:00:00+00:00,12.867499000001,77.5324350003062,17.066,97.495415,0.0,0.0,3.0
2022-01-11 03:00:00+00:00,12.867499000001,77.5324350003062,18.666,88.71857,0.0,0.0,2.0
2022-01-11 04:00:00+00:00,12.867499000001,77.5324350003062,21.616001,71.38201,0.0,0.0,0.0
2022-01-11 05:00:00+00:00,12.867499000001,77.5324350003062,23.866001,58.605957,0.0,0.0,1.0
2022-01-11 06:00:00+00:00,12.867499000001,77.5324350003062,25.566,50.612587,0.0,0.0,0.0
2022-01-11 07:00:00+00:00,12.867499000001,77.5324350003062,26.916,45.687595,0.0,0.0,0.0
2022-01-11 08:00:00+00:00,12.867499000001,77.5324350003062,27.766,41.944454,0.0,0.0,0.0
2022-01-11 09:00:00+00:00,12.867499000001,77.5324350003062,28.166,38.388546,0.0,0.0,1.0
2022-01-11 10:00:00+00:00,12.867499000001,77.5324350003062,28.066,37.98499,0.0,0.0,1.0
2022-01-11 11:00:00+00:00,12.867499000001,77.5324350003062,27.566,38.599792,0.0,0.0,2.0
2022-01-11 12:00:00+00:00,12.867499000001,77.5324350003062,26.216002,43.75073,0.0,0.0,2.0
2022-01-11 13:00:00+00:00,12.867499000001,77.5324350003062,22.666,60.625057,0.0,0.0,2.0
2022-01-11 14:00:00+00:00,12.867499000001,77.5324350003062,22.166,61.89392,0.0,0.0,1.0
2022-01-11 15:00:00+00:00,12.867499000001,77.5324350003062,21.866001,69.1877,0.0,0.0,3.0
2022-01-11 16:00:00+00:00,12.867499000001,77.5324350003062,20.966002,74.99711,0.0,0.0,2.0
2022-01-11 17:00:00+00:00,12.867499000001,77.5324350003062,20.166,80.81715,0.0,0.0,2.0
